3,13,2026-03-25,"129,81",Pix Auto
3,13,2026-03-25,"62,55",Pix Auto
3,13,2026-03-25,"133,11",Credito Auto
3,13,2026-03-25,"24,58",Credito Auto
3,13,2026-03-25,100,Dinheiro
3,13,2026-03-25,"-36,33",Dinheiro
3,13,2026-03-25,"71,57",Debito Auto
3,13,2026-03-25,"145,62",Credito Auto
3,13,2026-03-25,"53,65",Credito Auto
3,13,2026-03-25,"50,34",Credito Auto
3,13,2026-03-25,"16,74",Credito Auto
3,13,2026-03-25,"80,53",Credito Auto
3,13,2026-03-25,"139,72",Credito Auto
3,13,2026-03-25,"82,66",Credito Auto
3,13,2026-03-25,"149,74",Credito Auto
3,13,2026-03-25,"24,53",Credito Auto
3,13,2026-03-25,"227,81",Credito Auto
3,13,2026-03-25,"109,59",Credito Auto
3,13,2026-03-25,"77,17",Credito Auto
3,13,2026-03-25,"42,39",Credito Auto
3,13,2026-03-25,"55,94",Pix Auto
3,13,2026-03-25,"136,36",Credito Auto
3,13,2026-03-25,"8,9",Credito Auto
3,13,2026-03-25,"8,9",Credito Auto
3,13,2026-03-25,"83,78",Credito Auto
3,13,2026-03-25,"44,74",Credito Auto
3,13,2026-03-25,"82,77",Credito Auto
3,13,2026-03-25,"110,6",Credito Auto
3,13,2026-03-25,"11,14",Credito Auto
3,13,2026-03-25,"36,9",Debito Auto
3,13,2026-03-25,"106,12",Debito Auto
3,13,2026-03-25,100,Credito Auto
3,13,2026-03-25,"196,18",Credito Auto
3,13,2026-03-25,"66,31",Conta Assinada
3,13,2026-03-25,"84,39",Debito Auto
3,13,2026-03-25,"105,11",Credito Auto
3,13,2026-03-25,"127,23",Credito Auto
3,13,2026-03-25,"27,89",Credito Auto
3,13,2026-03-25,"36,79",Credito Auto
3,13,2026-03-25,"27,89",Credito Auto
3,13,2026-03-25,"109,54",Pix Auto
3,13,2026-03-25,"87,14",Pix Auto
3,13,2026-03-25,"79,35",Credito Auto
3,13,2026-03-25,133,Credito Auto
3,13,2026-03-25,"53,65",Debito Auto
3,13,2026-03-25,"123,03",Credito Auto
3,13,2026-03-25,"124,04",Credito Auto
3,13,2026-03-25,"187,71",Credito Auto
3,13,2026-03-25,"76,05",Pix Auto
3,13,2026-03-25,"114,36",Conta Assinada
3,13,2026-03-25,"22,34",Credito Auto
3,13,2026-03-25,"8,9",Pix Auto
3,13,2026-03-25,"89,26",Credito Auto
3,13,2026-03-25,"98,28",Pix Auto
3,13,2026-03-25,"43,51",Debito Auto
3,13,2026-03-25,"149,91",Pix Auto
3,13,2026-03-25,"33,9",Credito Auto
3,13,2026-03-25,"605,92",Credito Auto
3,13,2026-03-25,"159,01",Credito Auto
3,13,2026-03-25,"109,9",Credito Auto
3,13,2026-03-25,"152,34",Pix Auto
3,13,2026-03-25,"72,99",Pix Auto
3,13,2026-03-25,"78,65",Credito Auto
3,13,2026-03-25,25,Debito Auto
3,13,2026-03-25,"143,55",Debito Auto
3,13,2026-03-25,"95,45",Credito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"50,65",Debito Auto
3,13,2026-03-25,25,Pix Auto
3,13,2026-03-25,"161,3",Credito Auto
3,13,2026-03-25,"176,93",Credito Auto
3,13,2026-03-25,"131,12",Debito Auto
3,13,2026-03-25,"259,86",Debito Auto
3,13,2026-03-25,"80,83",Debito Auto
3,13,2026-03-25,"69,74",Credito Auto
3,13,2026-03-25,"91,98",Credito Auto
3,13,2026-03-25,"135,66",Pix Auto
3,13,2026-03-25,"76,41",Credito Auto
3,13,2026-03-25,"42,81",Credito Auto
3,13,2026-03-25,"136,78",Debito Auto
3,13,2026-03-25,"35,97",Debito Auto
3,13,2026-03-25,"36,01",Credito Auto
3,13,2026-03-25,25,Credito Auto
3,13,2026-03-25,"168,25",Debito Auto
